개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,소재지면적,소재지우편번호,도로명우편번호,사업장명,업태구분명,데이터갱신구분,관리주체,데이터갱신시점,도로명주소,병상수,상세영업상태명,상세영업상태코드,영업상태코드,의료기관종별명,의료인수,입원실수,전화번호,좌표정보(X),좌표정보(Y),지번주소,진료과목내용,진료과목내용명,총면적,최종수정시점
6440000,200764400002000030,2007-12-28,,영업/정상,,,,,,,부여효요양병원,요양병원(일반요양병원),I,시군구(위임),2026-02-19 17:33:47,충청남도 부여군 초촌면 소호로 71,396,정상,1,01,,8,70,0418345114,204350.574986941    ,307205.870628292    ,충청남도 부여군 초촌면 소사리 465번지 2호 2호,"내과,정형외과, 외과, 가정의학과, 재활의학과, 신경과, 한방내과(7개과목)","내과,정형외과, 외과, 가정의학과, 재활의학과, 신경과, 한방내과(7개과목)",,2018-07-19 00:00:00
6440000,200864400002000001,2008-01-10,,영업/정상,,,,,,,강경의료재단 다사랑요양병원,요양병원(일반요양병원),I,시군구(위임),2026-02-19 17:33:47,충청남도 논산시 강경읍 대흥로 45-1,192,정상,1,01,,9,28,0417456772,201008.65363318     ,295214.828817326    ,충청남도 논산시 강경읍 황산리 33번지 1호 1호,"내과,외과,재활의학과,정형외과,비뇨기과,피부과,영상의학과,진단검사의학과,소아과 한방(내과,소아과,부인과),
침구과","내과,외과,재활의학과,정형외과,비뇨기과,피부과,영상의학과,진단검사의학과,소아과 한방(내과,소아과,부인과),
침구과",,2018-07-19 00:00:00
6440000,200864400002000002,2008-01-17,,영업/정상,,,,6316,,,화인메트로병원,병원,I,시군구(위임),2026-02-19 17:33:47,충청남도 천안시 서북구 원두정3길 37 (두정동),159,정상,1,01,의사,23,37,0416221300,212143.901726633    ,370237.186200327    ,충청남도 천안시 서북구 두정동  943번지 ,"내과,외과,정형외과,비뇨기과,신경외과,소아청소년과,이비인후과,진단영상의학과,응급의학과,마취통증의학과","내과,외과,정형외과,비뇨기과,신경외과,소아청소년과,이비인후과,진단영상의학과,응급의학과,마취통증의학과",6316,2021-01-11 21:04:25
6440000,200864400002000003,2008-01-29,,영업/정상,,,,,,,시민병원,정신병원,I,시군구(위임),2026-02-19 17:33:47,충청남도 아산시 영인면 상성길50번길 106,306,정상,1,01,,6,40,0415328264,193983.706280513    ,372691.195358264    ,충청남도 아산시 영인면 상성리 305번지 3호 3호,정신과,정신과,,2018-07-19 00:00:00
6440000,200864400002000004,2008-02-13,,폐업,2008-02-19,,,,,,경희한방병원,한방병원,I,시군구(위임),2026-02-19 17:33:47,충청남도 금산군 금산읍 인삼로 65,60,폐업,3,03,한의사,7,12,0417546500,243951.541639533    ,289320.037590618    ,충청남도 금산군 금산읍 상리 175번지 28호 28호,"한방(내과,부인과,안.이비인후과.피부과),침구과","한방(내과,부인과,안.이비인후과.피부과),침구과",,2018-07-19 00:00:00
6440000,200864400002000005,2008-02-15,,폐업,,,,,,,참조은병원,병원,I,시군구(위임),2026-02-19 17:33:47,충청남도 천안시 서북구 동서대로 110-23 (성정동),120,폐업,3,03,의사,8,24,0415777799,211977.183256579    ,369217.057710812    ,충청남도 천안시 서북구 성정동  544번지 ,"내과,외과,재활의학과","내과,외과,재활의학과",,2014-01-29 00:00:00
6440000,200864400002000006,2008-02-15,,영업/정상,,,,,,,내포요양병원,요양병원(일반요양병원),I,시군구(위임),2026-02-19 17:33:47,충청남도 홍성군 홍성읍 조양로143번길 11,432,정상,1,01,,4,48,,170018.839667199    ,344614.994665657    ,충청남도 홍성군 홍성읍 오관리 284번지 1호 1호,"신경과, 일반외과, 한방내과","신경과, 일반외과, 한방내과",,2018-07-19 00:00:00
6440000,200864400002000007,2008-02-29,,폐업,2008-04-17,,,,,,큰사랑병원,병원,I,시군구(위임),2026-02-19 17:33:47,충청남도 천안시 서북구 도원4길 7 (성정동),76,폐업,3,03,의사,6,22,0415791190,211795.115326639    ,368714.390157289    ,충청남도 천안시 서북구 성정동  954번지 ,"내과, 가정의학과","내과, 가정의학과",,2014-01-29 00:00:00
6440000,200864400002000008,2008-04-01,,영업/정상,,,,,,,아산요양병원,요양병원(일반요양병원),I,시군구(위임),2026-02-19 17:33:47,충청남도 아산시 영인면 상성길50번길 106,252,정상,1,01,,,46,0415328264,193983.706280513    ,372691.195358264    ,충청남도 아산시 영인면 상성리 305번지 3호 3호,"내과,외과,재활의학과","내과,외과,재활의학과",,2018-07-19 00:00:00
6440000,200864400002000009,2008-04-03,,영업/정상,,,,,,,지성의료재단 논산사랑요양병원,요양병원(일반요양병원),I,시군구(위임),2026-02-19 17:33:47,충청남도 논산시 시민로331번길 5 (취암동),362,정상,1,01,의사,18,56,0417330300,208029.703152856    ,299307.944913287    ,충청남도 논산시 취암동  914번지 ,"내과,신경외과","내과,신경외과",,2018-07-19 00:00:00
6440000,200864400002000010,2015-10-06,,영업/정상,,,,3337,,,서산중앙병원,종합병원,U,시도,2026-04-10 03:03:03,"충청남도 서산시 수석산업로 5,  (수석동)층 (수석동)",352,정상,1,01,의사,277,87,0416611000,155608.740657483    ,364604.712131131    , ,,,3337,2026-04-09 17:04:25
6440000,200864400002000011,2008-05-02,,영업/정상,,,,5215,,,새로나병원,병원,I,시군구(위임),2026-02-19 17:33:47,충청남도 천안시 동남구 향교1길 130-23 (유량동),226,정상,1,01,의사,34,38,0415207010,215043.589598775    ,367920.817549693    ,충청남도 천안시 동남구 유량동  398번지 1호 1호,"재활의학과, 신경과, 내과, 외과","재활의학과, 신경과, 내과, 외과",5215,2021-01-11 21:00:22
6440000,200864400002000012,2008-05-16,,폐업,2013-07-04,,,,,,합덕서울병원,병원,I,시군구(위임),2026-02-19 17:33:47,충청남도 당진시 합덕읍 합덕시장로 174-1,80,폐업,3,03,의사,2,16,0413624567,179808.173385931    ,367418.669521051    ,충청남도 당진시 합덕읍 운산리 256번지 5호 5호,"내과, 외과, 정형외과,소아청소년과, 가정의학과, 피부과, 비뇨기과, 마취통증의학과, 영상의학과,성형외과(계10개과목)","내과, 외과, 정형외과,소아청소년과, 가정의학과, 피부과, 비뇨기과, 마취통증의학과, 영상의학과,성형외과(계10개과목)",,2014-01-29 00:00:00
6440000,200864400002000013,2008-05-21,,영업/정상,,,,,,,천안세인트요양병원,요양병원(일반요양병원),I,시군구(위임),2026-02-19 17:33:48,충청남도 천안시 동남구 구성2길 11 (구성동),246,정상,1,01,의사,10,46,,214189.379287335    ,366340.805448476    ,충청남도 천안시 동남구 구성동  476번지 2호 2호,"정형외과,가정의학과,일반외과,신경외과,내과,소아청소년과,재활의학과,한방부인과,한방소아과,한방이비인후피부과,한방신경정신과,침구과,한방재활의학과,사상체질과","정형외과,가정의학과,일반외과,신경외과,내과,소아청소년과,재활의학과,한방부인과,한방소아과,한방이비인후피부과,한방신경정신과,침구과,한방재활의학과,사상체질과",,2015-05-12 00:00:00
6440000,201464400002000005,2014-02-11,,폐업,2019-10-16,,,0,,,의료법인 산성의료재단 태안요양병원,요양병원(일반요양병원),I,시군구(위임),2026-02-19 17:33:47,충청남도 태안군 태안읍 정주내1길 13,144,폐업,3,03,,12,26,0416741919,137813.950589265    ,360637.922146985    , ,,,0,2019-10-18 16:53:10
6440000,201464400002000006,2014-03-10,,영업/정상,,,,,,,대정요양병원,요양병원(일반요양병원),I,시군구(위임),2026-02-19 17:33:47,충청남도 논산시 상월면 계룡산로237번길 38-60,288,정상,1,01,,19,56,0417302800,214227.250073866    ,312149.275527198    , ,"가정의학과, 영상의학과, 한방내과, 치과보존과","가정의학과, 영상의학과, 한방내과, 치과보존과",,2016-10-13 10:42:16
6440000,201464400002000007,2014-03-18,,영업/정상,,,,,,,의료법인 다솔의료재단 늘푸른요양병원,요양병원(일반요양병원),I,시군구(위임),2026-02-19 17:33:47,충청남도 아산시 청운로 51 (온천동),532,정상,1,01,,19,82,0413605555,200454.532626848    ,364147.887650528    , ,"내과, 재활의학과, 가정의학과, 신경과, 한방내과, 침구과, 한방재활의학과","내과, 재활의학과, 가정의학과, 신경과, 한방내과, 침구과, 한방재활의학과",,2015-02-07 00:00:00
6440000,201464400002000008,2014-06-18,,폐업,,,,0,,,의료법인 금비의료재단 시온척척병원,병원,I,시군구(위임),2026-02-19 17:33:47,충청남도 천안시 서북구 두정로 187 (두정동),98,폐업,3,03,,21,15,0415231100,212215.675379092    ,370300.922660432    ,충청남도 천안시 서북구 두정동  945번지 ,"신경외과, 정형외과, 내과, 피부과, 성형외과, 영상의학과, 마취통증의학과","신경외과, 정형외과, 내과, 피부과, 성형외과, 영상의학과, 마취통증의학과",0,2017-07-17 14:03:15
6440000,201464400002000009,2014-08-26,,영업/정상,,,,,,,이화피닉스요양병원,요양병원(일반요양병원),I,시군구(위임),2026-02-19 17:33:47,충청남도 아산시 배방읍 배방산길 57-5,252,정상,1,01,의사,13,46,0415297000,203827.525271998    ,362662.847008024    ,충청남도 아산시 배방읍 공수리 988번지 3호 3호,"재활의학과, 내과, 외과, 가정의학과, 산부인과","재활의학과, 내과, 외과, 가정의학과, 산부인과",,2015-02-25 00:00:00
6440000,201464400002000010,2014-09-15,,영업/정상,,,,,,,강경효사랑요양병원,요양병원(일반요양병원),I,시군구(위임),2026-02-19 17:33:47,충청남도 논산시 강경읍 여강로 1294,280,정상,1,01,,11,40,0417451500,201087.703362832    ,294468.023307671    ,충청남도 논산시 강경읍 채산리 430번지 2호 2호,"일반외과, 가정의학과, 신경외과, 한의과","일반외과, 가정의학과, 신경외과, 한의과",,2014-11-06 00:00:00
6440000,201464400002000011,2014-09-30,,폐업,2015-08-28,,,,,,금강병원,병원,I,시군구(위임),2026-02-19 17:33:47,충청남도 서천군 장항읍 장항로91번길 40,336,폐업,3,03,의사,18,68,0414538000,171825.346972864    ,279605.197808399    ,충청남도 서천군 장항읍 화천리 323번지 1호 1호,"내과, 정형외과, 가정의학과, 영상의학과, 응급의학과, 신경과","내과, 정형외과, 가정의학과, 영상의학과, 응급의학과, 신경과",,2015-09-02 00:00:00
6440000,201464400002000012,2014-10-16,,폐업,2019-02-08,,,1972,,,당진우리병원,병원,I,시군구(위임),2026-02-19 17:33:47,충청남도 당진시 서부로 254 (채운동),68,폐업,3,03,의사,2,14,0413567114,166426.848978075    ,377103.007901573    ,충청남도 당진시 채운동  266번지 4호 4호,"내과, 소아청소년과, 피부과, 비뇨기과, 산부인과('15.9.15일 추가), 가정의학과('15.9.15일 추가)","내과, 소아청소년과, 피부과, 비뇨기과, 산부인과('15.9.15일 추가), 가정의학과('15.9.15일 추가)",1972,2019-02-12 09:26:53
6440000,201464400002000013,2014-10-20,,영업/정상,,,,0,,,의료법인칠갑산의료재단 중앙병원,병원,I,시군구(위임),2026-02-19 17:33:47,충청남도 청양군 청양읍 중앙로 21,59,정상,1,01,,1,9,,182197.479676462    ,327573.852827258    ,충청남도 청양군 청양읍 읍내리 331번지 4호 4호,"내과, 정형외과, 일반외과, 가정의학과, 재활의학과, 방사선과, 임상병리과","내과, 정형외과, 일반외과, 가정의학과, 재활의학과, 방사선과, 임상병리과",0,2019-11-07 13:49:17
6440000,201464400002000014,2014-11-10,,영업/정상,,,,2994,,,고려병원,병원,I,시군구(위임),2026-02-19 17:33:47,충청남도 논산시 해월로 151 (반월동),65,정상,1,01,의사,6,24,0417353488,207455.616640457    ,300412.262030583    ,충청남도 논산시 반월동  147번지 1호 1호,"외과, 내과, 산부인과, 피부과, 가정의학과, 정형외과(6개과목)","외과, 내과, 산부인과, 피부과, 가정의학과, 정형외과(6개과목)",2994,2021-01-11 21:05:34
6440000,201464400002000015,2014-11-18,,영업/정상,,,,,,,천안우리요양병원,요양병원(일반요양병원),I,시군구(위임),2026-02-19 17:33:47,"충청남도 천안시 서북구 쌍용19로 21 (쌍용동,유림빌딩 2,3,4층)",138,정상,1,01,의사,5,16,,210752.28671311     ,365878.108591864    ,"충청남도 천안시 서북구 쌍용동  415번지 1호 유림빌딩 2,3,4층 1호","재활의학과, 내과, 가정의학과, 외과","재활의학과, 내과, 가정의학과, 외과",,2015-05-26 00:00:00
6440000,201564400002000001,2015-01-16,,영업/정상,,,,0,,,굿헬스요양병원,요양병원(일반요양병원),I,시군구(위임),2026-02-19 17:33:47,충청남도 공주시 번영2로 18-10 (신관동),84,정상,1,01,의사,6,14,0418507500,211849.190328324    ,329774.308971483    ,충청남도 공주시 신관동  606번지 4호 4호,"재활의학과, 내과, 가정의학과","재활의학과, 내과, 가정의학과",0,2016-07-15 15:34:01
6440000,201564400002000002,2015-01-30,,영업/정상,,,,,,,맑은마음병원,정신병원,I,시군구(위임),2026-02-19 17:33:48,충청남도 공주시 금벽로 351 (신관동),318,정상,1,01,의사,12,36,0418527979,211267.003761116    ,330063.722750439    , ,정신건강의학과,정신건강의학과,,2015-07-01 00:00:00
6440000,201564400002000003,2015-03-04,,영업/정상,,,,4292.54,,,아산충무병원,종합병원,U,시도,2026-04-10 03:03:03,충청남도 아산시 문화로 381 (모종동),549,정상,1,01,,446,154,0415366666,201705.300509477    ,364215.91787379     , ,"(16개 과목)
내과, 신경외과, 정형외과, 외과, 산부인과, 마취통증의학과, 영상의학과, 치과, 직업환경의학과,  병리과, 신경과, 비뇨기과, 소아청소년과, 가정의학과, 응급의학과, 재활의학과","(16개 과목)
내과, 신경외과, 정형외과, 외과, 산부인과, 마취통증의학과, 영상의학과, 치과, 직업환경의학과,  병리과, 신경과, 비뇨기과, 소아청소년과, 가정의학과, 응급의학과, 재활의학과",4292.54,2026-04-09 17:06:21
6440000,200864400002000014,2008-05-22,,영업/정상,,,,,,,큰사랑요양병원,요양병원(일반요양병원),I,시군구(위임),2026-02-19 17:33:47,충청남도 천안시 서북구 도원4길 7 (성정동),334,정상,1,01,의사,4,72,0415791190,211795.115326639    ,368714.390157289    ,충청남도 천안시 서북구 성정동  954번지 ,"내과,외과,가정의학과","내과,외과,가정의학과",,2015-01-06 00:00:00
6440000,200864400002000015,2008-05-30,,폐업,2009-02-05,,,,,,길 한방병원,한방병원,I,시군구(위임),2026-02-19 17:33:47,충청남도 태안군 태안읍 환동로 82,80,폐업,3,03,한의사,4,16,0416745235,136966.01223478     ,361666.651570547    ,충청남도 태안군 태안읍 남문리 576번지 18호 18호,"한방(내과,재활의학과,안이비인후과,부인과,소아과,신경정신과),침구과,사상체질과","한방(내과,재활의학과,안이비인후과,부인과,소아과,신경정신과),침구과,사상체질과",,2018-07-19 00:00:00
6440000,200864400002000016,2008-06-16,,영업/정상,,,,,,,논산하나요양병원,요양병원(일반요양병원),I,시군구(위임),2026-02-19 17:33:47,충청남도 논산시 생뫼길 20 (강산동),488,정상,1,01,의사,7,80,0417346700,207996.797401194    ,298486.029233578    ,충청남도 논산시 강산동  292번지 ,"내과,신경과,재활의학과,소아청소년과,피부과","내과,신경과,재활의학과,소아청소년과,피부과",,2018-07-19 00:00:00
6440000,200364400002000001,2003-06-09,,영업/정상,,,,0,,,부여청담병원,정신병원,I,시군구(위임),2026-02-19 17:33:47,충청남도 부여군 부여읍 삼충로648번길 41,398,정상,1,01,의사,12,56,0418332089,197980.115992036    ,314210.498794749    ,충청남도 부여군 부여읍 신정리 404번지 2호 2호,정신과,정신과,0,2017-03-16 16:16:02
